peak	baseMean	log2FoldChange	lfcSE	pvalue	padj
Mto1	103.606091132315	-0.765771512633545	0.250983509895662	0.000947802072090787	0.00306431427629006
Inpp4a	164.714138894848	-0.692004366757873	0.223437276597388	0.000950671045737247	0.00307270462997217
Zfp937	31.027865477205	-1.44294258094799	0.589848205603164	0.000953261971135106	0.00308019171899745
Zdhhc7	80.3677402181735	-0.957039160947593	0.329958084261852	0.000956179479212384	0.00308872945184841
Fam222b	147.89116835796	0.729607159374741	0.237546277110838	0.000958246639974586	0.00309451619965318
Smn1	165.792170245227	0.669224898958628	0.21535042150829	0.000959925244667631	0.00309904519437864
Tm2d1	154.311010262747	0.615604472470389	0.196374801297825	0.000968046702732866	0.00312436586081916
Tbc1d22a	226.260549157799	-0.593020907249706	0.188514745510632	0.000970832862001687	0.00313245726779268
Pdp1	183.353977343954	-0.615002690747152	0.196380258475293	0.000979426768753204	0.0031592777231815
Pex11b	92.551780203698	-0.841290194778014	0.281835231778748	0.000985757262815631	0.00317878390899914
Sh3glb2	39.409678092667	-1.25785170529506	0.483344769269814	0.000990932123923711	0.00319366826226701
Asb4	34.8821174335386	-1.64954226250041	0.728855551968406	0.000990942157299388	0.00319366826226701
Itpr3	70.745359785786	-0.994948858207854	0.348817380096614	0.00099959184672938	0.00322062007005372
Mga	840.681986099334	-0.62995386114315	0.202147409866365	0.0010038586052018	0.00323343894017641
Elovl5	483.120774950639	-0.443836838266782	0.138614482774134	0.00100561642870505	0.00323817146712426
Zfp382	167.405313304965	0.722802683186434	0.236198763711487	0.0010087745737359	0.00324740914126915
Ptprs	154.961542634264	-0.65748152412085	0.21219807797328	0.00101229629929348	0.00325687760053653
Cox6c	345.094245506418	0.550711058657773	0.174588413155547	0.00101204412432472	0.00325687760053653
Appl2	254.573941204936	-0.576369508479857	0.183480351835664	0.00101387483891779	0.00326102133629564
Xndc1	18.7709946449188	-2.52204843464566	1.62111293208026	0.00101638882442113	0.00326689547661151
Xiap	1385.2653178607	-0.474123137413434	0.148774282997172	0.0010165744969103	0.00326689547661151
Erich1	86.1214702335171	0.837237253441162	0.28109616563672	0.00101654441517813	0.00326689547661151
Spsb1	9.28516156638597	2.34880235429478	1.39229486945622	0.00102379242667741	0.00328914933071112
Wbp11	507.286569787668	0.384642213592311	0.119546338758981	0.00102416623888359	0.00328940856690088
Orai3	66.6372476169402	-0.893059219167295	0.304566901006005	0.00102460603464503	0.00328987951953836
Drosha	145.632103670359	-0.680925498093505	0.221022969098317	0.00102577056698758	0.00329267657400875
Glrx3	424.891533605541	0.471357015422918	0.147988866762202	0.00102672348638741	0.00329479295517288
Ireb2	928.846157157965	0.531579682393119	0.168416657782615	0.00103617333537559	0.00332416728690247
Cbfb	1033.13246974081	0.393807128796533	0.122662638604595	0.00103841766101473	0.00333041525919044
Tirap	235.393840417685	0.50529596970331	0.159619001238882	0.00104493214702741	0.0033503510154119
Copb2	1524.41994811316	0.329062068308914	0.101970361664979	0.00104932695600185	0.00336348103406249
Rpl27	636.245487885351	0.467269843386982	0.146979758798263	0.00105371882727424	0.00337659414039735
Cilk1	26.2539735285027	-1.66298856564852	0.747654182626382	0.00106599046260421	0.0034149428979002
Tmed10	2480.59986419937	-0.386418431317025	0.120561523375432	0.00106659091501131	0.00341524500281119
Slc25a40	66.4299881976063	-0.946984843825134	0.329522112437936	0.00106669343564901	0.00341524500281119
Usp35	26.6418322809898	-1.52745412041772	0.654912670142959	0.00106944123696609	0.00342208998039165
Cdk5rap2	129.88274097051	-0.679315084332785	0.221332141337899	0.00106917550045663	0.00342208998039165
Clspn	22.6981725860081	-2.14297373504332	1.16781684366429	0.00107048533873368	0.00342445452430711
Trpm4	12.1413434532203	1.82063871063995	0.867474272045056	0.00107131843610829	0.00342614291536256
Ube3b	218.586925987955	-0.657871038859427	0.213570878849789	0.00107419997993567	0.00343437953699092
Sem1	417.823823519491	0.589262069798469	0.189039800445038	0.00107598133944377	0.00343909501316947
Ptcd2	108.261035130341	-0.789690706697364	0.263645860983281	0.00107668099619425	0.00344035140640429
Lemd3	183.126454460023	0.591347490098227	0.189816044657639	0.00107847359956925	0.00344509841570343
Brwd3	286.16730351322	0.603202045403906	0.194071808441352	0.00108234706707516	0.00345648798711366
Chpf2	123.342729338646	-0.912297156854093	0.314731148585128	0.00108270986720783	0.00345666291032896
Dync2h1	64.9041096599616	-1.1449975612699	0.426978110603666	0.00108407829452564	0.00346004738941035
Cmtm3	186.630611912065	-0.619255668501519	0.199870535023736	0.00108706966926055	0.00346860842435083
Lrp8	70.4956278514331	-0.897628481786436	0.30888984330824	0.0010992377399601	0.00350643715685965
Tapbpl	93.1910576372829	0.769479400131589	0.256316486858702	0.00110231511802348	0.00351525440592767
Kifbp	203.473052408171	-0.623166008203146	0.2016695376374	0.0011094726890803	0.00353707457865315
Adnp	802.547522389908	0.377786750823329	0.11819442505834	0.00111007464780014	0.00353798855371008
Stradb	75.9190394792932	-0.888220570824983	0.30518896476068	0.00111061906933205	0.00353871868144356
Wdr62	21.630802115033	-1.52021004413999	0.654383997414726	0.00111361013973742	0.00354724183597313
Rnf150	248.947181725272	-0.965881528473322	0.339916749824427	0.00111883629032564	0.00356287765324469
H2az2	28.095842022845	-1.90820927276211	0.949759420608935	0.00112070827738342	0.00356782646490688
Cr1l	428.960618827641	0.424032317670181	0.133481726500295	0.00112448788126418	0.00357884373328038
Ppp6c	354.079388895088	0.499425921101536	0.158743543411409	0.00112620477441919	0.00358329174327533
Tmem87b	407.384191489827	-0.500031784278542	0.158965990192336	0.00112745506581835	0.00358625304665915
Ptpn7	404.023346405691	-0.642759807683223	0.20912038927155	0.00113004610252982	0.00359347615828552
Atg2a	76.0283565323882	-0.918384331204354	0.318992370750093	0.00113236629087453	0.00359983414056486
Ino80d	521.210804576888	0.492880386131031	0.156648731332515	0.00113591248527551	0.00361008493621121
Rtn4ip1	36.7868773387016	-1.17332226104938	0.445132857514973	0.00114071798592664	0.00362433104135582
Tma7	578.141266238847	0.43621031987407	0.137716241843118	0.00114278072264206	0.00362930126605018
Ap5b1	38.0974433406032	-1.37772199588988	0.565033785643312	0.00114292912798265	0.00362930126605018
Slc16a6	164.303532764024	-0.734440866221246	0.243682835977177	0.00114467940789489	0.00363383092373307
Egln1	373.425883439297	0.506945803777691	0.161567826014616	0.00114601328166321	0.00363703649514269
Lrrc20	44.5392572155781	-1.06667251412636	0.389670793052444	0.00115260606792271	0.0036569254436609
Rpl37rt	123.567925081284	0.685931517715484	0.225717259540352	0.00116579851473513	0.00369773627257139
Klf13	905.389534903245	-0.508335594913302	0.162376329175801	0.00117120551921478	0.00371383677214702
A130010J15Rik	30.5978273294734	-1.29391139430066	0.516373293936024	0.00117906684197286	0.00373770850299986
Lrig2	273.619254696846	0.523639979619732	0.167779528839884	0.00118189893923863	0.0037445708345951
Armc10	128.552928384882	-0.801341478250354	0.270923430446096	0.00118157269688918	0.0037445708345951
Sp4	79.9536676221946	-0.867862299211156	0.298615346115833	0.00118412898951975	0.0037505773413465
Abhd13	283.207845154045	0.466816075600077	0.148444365180727	0.00118524732134135	0.00375306022575977
Ccsap	18.694950309649	-1.60338986758883	0.719066564131103	0.00118736098208678	0.00375869250803325
Lrrc61	38.8757428157826	-1.17142278255561	0.446783010802471	0.00119351906502282	0.00377712096663454
Vnn3	3.2375035858906	2.39824648708175	1.53932254625835	0.00119722154763691	0.00378777000495671
Gtf3c1	144.860267612936	-0.758741474700863	0.254344041688093	0.00119959446689632	0.00379420775296237
Mrpl15	128.003813761336	0.595890435029723	0.193428510237415	0.00120126034368353	0.0037984061923969
Fhip2a	240.621643489251	-0.5185331967575	0.166343210753171	0.00120627187392205	0.00381317830116994
Det1	21.7223042596115	-1.66020939195934	0.762488661697365	0.00120666302326199	0.00381334059336696
Nrde2	75.0484307340916	-0.862510825122239	0.296968976208131	0.00120715318210073	0.00381381559953109
Chid1	83.5320438823206	-0.801923790461628	0.272038051835265	0.00121791781847941	0.00384674184040977
Kif16b	253.913595195512	-0.67812257268709	0.223833848563864	0.00122049533503474	0.00385379815693862
Klhdc1	11.2305001771503	-2.48214788751468	1.68184382068434	0.0012241863262447	0.00386436538765627
Sdr42e1	22.1222507565576	-2.41882071568855	1.58509282954553	0.00122774809950002	0.00387373617637511
Pcnx3	60.8980050585082	-1.06479979045422	0.391816969956601	0.00122784526638445	0.00387373617637511
Bccip	255.080945706026	0.502643367950645	0.161164975436386	0.0012289250919075	0.00387605322692131
Mmgt2	73.9001332766844	-0.854425920053451	0.294195175316578	0.00123188554818864	0.00388429885410871
Zmat3	146.559547225019	-0.777742781877826	0.262735083360711	0.00123754434027679	0.00390104567038938
Haghl	32.070126403122	-1.15910635726914	0.442292493585182	0.00124024989753515	0.00390847636903663
Atad2b	389.454953469102	-0.478545840393669	0.153253763248729	0.00125647143602953	0.00395848468700826
Cfap43	34.7077209137229	1.00085130775923	0.361466478627656	0.00126416893330044	0.00398161767316799
Brk1	566.745710641835	0.371607504634231	0.117593144913884	0.00126453407634037	0.00398165022578329
Irf9	541.020404997656	0.444972683328122	0.141994262908399	0.00126661786715088	0.00398709276442276
Zfp955b	59.5716711804283	-1.05442255280624	0.388136747671394	0.00126814374302749	0.00399077652390759
Zfp148	580.35581840841	-0.4227439077756	0.134565440011051	0.00126911237329313	0.00399270508917731
Ddx46	1155.13669783695	0.390547593435749	0.1238833902363	0.001270505360772	0.00399596725296619
Apobr	1676.60997552042	0.803436735468979	0.273967906613801	0.00127351471545419	0.0040043099290633
Camp	2.25020360147425	2.74189169134077	2.24999727742907	0.00127513374750597	0.0040082775670902
Mrps34	29.464426661268	-1.3954998081423	0.586126534432406	0.00127753011134119	0.00401468577694506
Dazap1	162.569565150237	0.616829753134327	0.202286223782885	0.00128400654044435	0.00403390856575209
Per1	39.5043520260537	-1.15721414947225	0.443380510507435	0.00128530844659188	0.00403686856637393
Gm10033	19.5488586619631	-2.31837901781524	1.46676500925488	0.00129288131817664	0.00405951711040241
Arhgdib	2448.07959837127	0.415551665311944	0.132451720152051	0.00129852229937891	0.00407608873947697
Wdr19	41.6885898076876	-1.12495103828722	0.426533090836519	0.00130325107981957	0.00408978848370672
Kdm3b	537.242909833525	-0.478677241287066	0.153900768087721	0.00130904920992645	0.00410683540223502
Bckdk	98.0774511576564	-0.727821939904032	0.244585107851858	0.00131276167867469	0.00411733134658674
Slc29a1	247.653167228572	0.491422245535056	0.158348927268523	0.00131539278382766	0.00412443079634366
Pomt2	28.6747629257292	-1.43467589563748	0.614613650936742	0.00131592681305553	0.00412495270841038
Rbm6	464.363059649986	-0.432451877296575	0.138295281070146	0.00131669823777052	0.00412621826982986
Cep76	33.440870546684	-1.32576612129827	0.54487985909566	0.00132311794496733	0.00414517855344037
Mettl8	37.1016909871631	-1.24537947079938	0.496380080996704	0.0013324502502399	0.00417208613509825
Clasp2	344.863994785899	-0.458752522590455	0.14735414650114	0.00133222803176822	0.00417208613509825
Accs	17.8682654580403	-1.89223163842205	0.974135789032595	0.00133578577537306	0.00418136345083306
Senp3	377.124675967747	0.390944042040122	0.124609027300671	0.00133680338193956	0.00418338191637639
Msh3	35.1254980953587	-1.35073072821639	0.561634515624457	0.00133901851025115	0.0041891457268019
Selenot	2461.21773963387	0.419616585537577	0.134208330181322	0.00133985597150365	0.00418999858493636
Lysmd1	24.4027127059302	-1.42949049847312	0.612971637596966	0.00134003786502732	0.00418999858493636
Slco2b1	94.6258186858375	-2.05271052389181	1.14112225249934	0.00134086023846281	0.00419140211588569
Ppm1m	66.0326233183838	-0.87597390725245	0.306414708291545	0.00134383263204809	0.00419952375295006
Bcl2l11	1509.74032308197	0.489377022075673	0.157976639472461	0.00134433596802336	0.00419992712504401
Atp6v1b2	4636.78289089909	-0.327136120781505	0.103689487331248	0.00134535695528096	0.00420194705042107
Zfp53	130.423704441879	-0.729184340935268	0.245850024866465	0.00135054485636946	0.00421697673293769
Slc12a9	26.6894872992779	-1.430630250251	0.614781779776474	0.00135420683836884	0.00422605927146139
Pole	18.4408637478634	-1.86431361788859	0.951119921753205	0.00135412297505924	0.00422605927146139
Ndufs4	173.960436244826	0.549906749151794	0.179295880073584	0.00135742867970104	0.00423493595874481
Rapgef1	307.676360527629	0.568220392197527	0.185836386485367	0.00135882064244826	0.00423810040287781
Epb41l1	256.631557256747	-1.41780520413813	0.606697879108464	0.00136044984187253	0.00424200281341861
Tnfrsf8	66.9729465324247	1.73073558249512	0.836324681537648	0.00136327777114736	0.00424722085137322
Ifngr1	2671.67721791039	0.375869919913955	0.119834144741546	0.0013630269890064	0.00424722085137322
Glcci1	28.6496631552044	-1.30006023863641	0.531335560524915	0.00136363720615734	0.00424722085137322
Exosc3	72.0953251283395	0.725883833852172	0.244799622654637	0.00136326060025069	0.00424722085137322
Pcnx1	231.352589730903	0.610362105263478	0.201151716213143	0.00136422447129079	0.00424787098136105
Stoml1	42.8870367031394	-1.34039149675767	0.55685432252274	0.00136710224217054	0.00425565086314502
Rragc	2051.85698823032	-0.348278867468045	0.110775062588324	0.00136804909790162	0.00425741735348087
Syne1	202.991667401231	-0.729016420729815	0.246286215952715	0.00137685468825025	0.00428363274509128
Gabpa	500.222092049113	0.587560044021899	0.193081478956147	0.00137967605366281	0.00429122080770623
Ddx39a	169.369013794465	0.553079138527906	0.180802350874651	0.00138667700263051	0.00431180086548063
Pigv	44.7337997184501	0.910993555770688	0.323223511269037	0.00138884582955812	0.00431734844855989
Arf5	148.781780242606	0.689171864925921	0.231048379662392	0.00138935336095042	0.00431773010705776
Puf60	291.530873439954	0.590505704586159	0.194334428560271	0.00139293257702343	0.00432765486693158
Qsox1	76.6841448178033	0.848286297718508	0.295680726121649	0.00139538872429652	0.00433408587435801
Fndc3b	1276.48867215274	0.447480521034651	0.144222439764401	0.00140102619254283	0.00435039179101153
Timeless	24.2790835676672	-1.37956415591521	0.584760397292318	0.00140785976190423	0.00437040172837876
Ubxn2a	452.263920006807	0.625635547955976	0.207472263806176	0.00141125251647638	0.00437972227320186
Zfp946	39.9589282957439	-1.13891750442567	0.439432290712088	0.00142498893498626	0.00442112961803035
Alas1	616.436603569393	0.717209399194447	0.242734990814982	0.00143556723020619	0.00445271847909726
Osbp	357.727428449304	-0.479826216873225	0.155741002700906	0.00144144056287202	0.00446846574490326
Arhgap18	1392.52770347982	-0.552706059451065	0.181365461457867	0.00144132725345091	0.00446846574490326
Tti1	103.432657678007	-0.727090560329007	0.246757711580109	0.00144295983570686	0.00447194014810891
Kifap3	214.097948042011	-0.598915949196317	0.198142628567774	0.00144622907809249	0.00448083454289176
Nipal3	68.8886739376513	-0.83729436161691	0.292248807637336	0.00145067404976167	0.00449225428781508
Gstm1	425.167336330691	0.446927105892833	0.144520403412949	0.00145071551764764	0.00449225428781508
Stx4a	396.462383674267	0.46849734323366	0.151929170584206	0.00145118709122497	0.00449247490695908
Pik3r3	47.5741012680259	1.00912094415013	0.371829452574038	0.00145192875711188	0.00449353130510466
Dhrs7b	37.7138160374929	-1.02653561668876	0.380709499928876	0.00145519182714212	0.0045023883882517
Dennd10	322.547453058131	-0.486235037029431	0.158123368056405	0.00145654339497048	0.00450532799844506
Csf1r	9502.35224229271	-0.388903317591278	0.124987388159891	0.00146142232311843	0.00451917368697574
Zfp174	10.4918588979705	-2.40511218529707	1.68422358665421	0.00146274521338469	0.00452201839796225
Phldb1	57.032411661054	1.22734654603047	0.49237901142354	0.00146375867787529	0.00452390522806845
Rpl23a	1655.21040886908	0.435664591674087	0.140859895182057	0.00147006081042326	0.0045421317220732
Slc9a1	104.89471538131	-0.76485553770994	0.26244332103413	0.00147209579619395	0.00454716736165387
Ppif	24.7475144157072	1.09419014153641	0.416787953208685	0.00147251484866556	0.00454721013531229
Acads	50.6432029937395	-0.97539109081019	0.356180562531966	0.00148349570839448	0.00457985937815758
Uvrag	448.17339992631	-0.564441590909652	0.186166409322987	0.00148787839844846	0.0045921263441663
Zfp429	118.985812924253	0.695929126331822	0.235359587676939	0.00148925508773288	0.00459384843170379
Alyref2	23.0957219353093	1.2493341075517	0.506951429625287	0.00148885903196349	0.00459384843170379
Eri1	489.72132319867	0.435469422967881	0.141001860915271	0.0014926198651642	0.00460296238715929
Ppwd1	77.1578787480366	-0.837665592062796	0.293381391793998	0.0014936796732725	0.00460496519051209
Canx	5366.68507203422	0.385608713762047	0.124161326572204	0.00149576724282244	0.00461013457812507
Ranbp3	199.566892709424	0.485759796351602	0.158388458236378	0.0014973905097797	0.00461387048345628
Gm36298	19.9788049293704	-1.53788599726148	0.701192498759714	0.00149818476213869	0.00461505061782059
Wdr91	246.357636654714	-0.569678844918436	0.188216489793558	0.00150026970504688	0.00462020489298465
Tecr	162.000831990327	-0.619159163979094	0.206432453795098	0.00150493037768021	0.00463328633698965
Aco1	375.89605183376	0.395285557593247	0.12753379239565	0.00151062536001474	0.0046495441004074
Oga	1056.35938444875	0.430708071011443	0.139549945461957	0.00151164416809982	0.00465140412789038
Wdr41	234.83356853376	-0.571973076354357	0.189204986139001	0.00151262671529695	0.00465315158965524
Rps21	496.598650090101	0.467098611374005	0.152087930749107	0.00151512710042555	0.00465956599643068
Fxr2	295.647003548555	0.46770601187322	0.152394287282002	0.00152486885028696	0.00468824061312884
Psmd8	1023.1058674841	0.386369461883881	0.124720752667384	0.00153409199412645	0.00471530549386114
Rexo2	413.197449063538	0.670259796502111	0.226200000241218	0.00153614484858142	0.00472032242354346
Arrdc2	15.9244284738083	-1.71340200108673	0.843038754007329	0.00153780963889131	0.00472414447512682
Hcfc2	161.927234855068	-0.690687044639477	0.234173218351252	0.00154099738315955	0.00473264166223767
Pttg1	132.168382263068	0.636604194022115	0.213522261659219	0.00154427443873284	0.00474140841353213
Esco2	10.9619297921065	-2.35047960528473	1.63036346732232	0.00154521208664431	0.00474298961606195
Relch	362.289775939755	0.672251756586436	0.22714805124394	0.00154787880315708	0.0047498758351186
Rbm12b2	118.468197180842	0.681210709399505	0.230613885628454	0.00154839073720941	0.00475014785482886
D2hgdh	22.793121905146	-1.51393299448629	0.68797499331684	0.00155035427742546	0.00475487174125951
Tab1	29.963622668598	-1.33864388203871	0.567308046842854	0.00155831542477802	0.00477798243083577
Cand2	77.4282774770004	0.796967582327621	0.277498728103926	0.00156208990237109	0.00478824716864475
Dyrk1b	11.2502337315462	-2.34334984626043	1.62993550954183	0.00157039417892854	0.00481238762313928
Becn1	597.005970601568	0.358320708858559	0.11561986373693	0.00157449966722254	0.00482365145115243
Kmt2e	932.517595741662	-0.49926333174268	0.163963385741526	0.00157840003878513	0.00483428090481623
Nemp1	37.2240569219065	-1.15667561821441	0.456063892322494	0.00158172793559178	0.00484315167618307
Hmbs	52.1450817708032	-0.951556061642287	0.347489398922953	0.0015833232751418	0.00484671407355192
Gramd1b	478.119413199025	0.447550105213884	0.145986194061498	0.00158428563541373	0.00484833744221786
Itpr1	311.959962383501	-0.743556709525613	0.256038418892749	0.0015928985716351	0.00487336634975166
Spag1	88.8001660172999	0.698267041579077	0.237986253182415	0.00159366209848347	0.00487437341760194
Siglece	40.3981654175505	1.47416726862243	0.662955228720226	0.00159930797683394	0.00489030902344156
Stx12	652.94620940946	0.555877534257061	0.184536576015524	0.00160876671537928	0.00491789160446369
Mrpl10	82.0157722358267	-0.874999365275613	0.312546543963026	0.00161262984683268	0.00492835842624083
Fkrp	123.676682924628	0.601998766785401	0.201552064071942	0.00161574846550378	0.00493654486247846
Nufip2	1126.60839450748	0.504969630336493	0.166384960718236	0.00161746470726484	0.00494044337096517
Dusp18	8.89485991021764	-2.34855668508006	1.66288568204593	0.00161939283483673	0.00494498677347967
Ccdc61	8.60942433336039	-2.34529752837947	1.65800559616669	0.00162154634625492	0.00495021575018299
D3Ertd751e	33.6491364591701	-1.28058056420897	0.533569356827879	0.00162792326538956	0.00496833148876847
Tuba1a	97.5253508456547	-0.750576923605781	0.25976562499253	0.00164223827076745	0.00501065738840466
Abhd17a	25.8703414632005	-1.34895600911059	0.579512874645307	0.00165094611435803	0.00503585683482625
Ccl6	1676.25316231991	0.39020081590017	0.126975318251501	0.00165890546578711	0.00505876009159319
Zmiz1	1352.42791582593	-0.546893636763502	0.181872984989441	0.00166059856908592	0.00506254744424945
Timm44	208.544484777215	0.488955325511203	0.161182224449593	0.00166337899331398	0.00506930311591785
Igip	32.7626943234204	-1.19214651974077	0.48045136659279	0.00166416972723591	0.00506930311591785
Cdt1	27.9467195004457	-1.20662536209984	0.489188715284468	0.00166373480979467	0.00506930311591785
Slfn5	13690.4975777179	0.761734899305619	0.264789524873253	0.00166689842162062	0.00507623720147261
Hypk	257.240414801881	0.603389727718763	0.202733965187955	0.00166752176686029	0.00507675780458658
Dsel	180.194710313226	0.959690313279689	0.353768424800256	0.00166938196777553	0.00508104270202794
Gm12250	271.747316056393	1.57987738799	0.747766689256379	0.0016698402090951	0.00508105933472484
Arhgap22	182.734972210045	0.88448808537271	0.318202869512474	0.00167124994477636	0.00508397042024406
Cog3	290.8822596197	0.580400665762761	0.194309596251062	0.0016763321036173	0.00509804847338572
Rin1	5.87534678583867	-2.3729235803446	1.74085948959475	0.00168116222648519	0.00511135261598938
Pum3	328.812051523447	0.502879313170075	0.166306019614899	0.00168264236934194	0.00511446713671596
Rcor2	7.93848500321306	1.95929761986515	1.10868558647121	0.00168316812651317	0.00511467985803704
Rbbp9	56.3135593943988	-1.14404659577964	0.453011697460983	0.00168846391757798	0.00512938334679484
Arl5c	17.1103004173425	1.38959087961098	0.609507328753188	0.00169054396223776	0.00513431240709935
Edem2	204.037222360825	-0.635208987082923	0.215082887188373	0.00169431234552856	0.00514436502746794
Srp9	416.83086007306	0.407521686097851	0.133158619240938	0.0016951253443983	0.00514544133482222
Ptpn9	262.397504214923	0.478793134654666	0.157916954248255	0.00169665290964599	0.00514868549271156
Dnajc8	643.888645161269	0.609855193258868	0.205673013913061	0.00170829008006341	0.00518259834508558
Yod1	47.2594607542718	-1.03362725757373	0.392812726567552	0.00171845204442957	0.00521201860610504
Thap4	69.1712660069449	0.726170010314252	0.25114624419581	0.00171995392461998	0.00521516426427597
Phlpp2	108.227470193597	0.838516809786238	0.298971736823228	0.00173855033708094	0.00526870426214484
Grtp1	20.8388231542813	-1.45689875056948	0.66031992141567	0.00173825172870935	0.00526870426214484
Tfg	459.891917667822	0.382045485448556	0.124791091746147	0.00173939134562554	0.00526982982737847
Jade2	499.056240761942	-0.713718776140507	0.246442351878933	0.00173988296529732	0.00526989652808814
Brd7	654.28059690401	0.4675819652724	0.154463087399316	0.00175056251123369	0.00530081287130718
Stil	12.3410080534486	-2.29740374411354	1.6313767841966	0.00175233050442739	0.00530473507436855
Tm9sf4	663.418754957073	0.428301409619682	0.140845624296741	0.00176209525840503	0.00533285679337141
Cfap410	17.8715776363179	-1.77533998887217	0.926555141511706	0.00176459711612457	0.00533898863228631
Rplp2	337.966210294929	0.618889824969458	0.209803562598423	0.00176514890243286	0.00533921859382791
Nes	4.97043363634378	2.15624969524436	1.39928879683962	0.00177511525054413	0.00536791790396288
Sec61g	117.683375765772	0.704232024740713	0.243190689254654	0.00177589627332954	0.00536883296856252
Dhx34	23.7155543661456	-1.36435581576402	0.597560758326051	0.0017832108471634	0.00538949424370257
Tha1	17.0144130593415	1.55050520086077	0.734705565331133	0.00178853005202118	0.0054041153052724
Ppp6r2	58.1132745373574	-0.977604589420195	0.365909322463128	0.00179009471588567	0.00540738705293918
Elp4	40.6011044351241	-1.21447163868238	0.499798827888551	0.00179671670503222	0.00542592972655318
Neurl3	799.43765479249	-0.528192263117524	0.176590619582299	0.00180117964259592	0.00543794402722934
Mcm10	16.7293536845582	-1.97582318559364	1.15580975816177	0.00181789921414708	0.00548694593360909
Scaf8	486.288169796278	0.420601301812766	0.138641332587288	0.00182150128797738	0.00549486221873176
Gse1	139.046491755797	-0.802230638554216	0.284687704695198	0.00182108924565536	0.00549486221873176
Mrgbp	77.8010988538867	0.73091039184959	0.254891821979651	0.00183406691367236	0.00553128161925053
Flnb	100.256745022692	0.938691295238751	0.347732780685596	0.00183633466354555	0.00553663288401616
Traf6	314.916570384033	0.468756167904136	0.155768332965228	0.00185234614438336	0.00558340812040559
Crtc1	22.2235467193761	-1.46747193209202	0.676383837743015	0.00185983465971543	0.00560447490637124
Tstd2	256.704124625539	-0.507182322230791	0.169694213376311	0.00187338104662748	0.00564378043094057
Syvn1	131.250747182063	0.582461523885987	0.197403849718183	0.0018774154624972	0.00565441661839601
Lpxn	499.869921307575	-0.722707069450334	0.252223218449927	0.00187889789799694	0.00565736308326311
Ppp1r14b	101.655077027276	0.703731827585273	0.244529197884109	0.0018798166089951	0.00565861104778514
Cited2	1404.31075605064	0.559226291372004	0.188988220579145	0.00189994225722264	0.00571765942894945
Zfp143	214.658679731018	0.591307132334406	0.200987561770889	0.0019004627853115	0.00571769259430715
Gtpbp8	80.9161010723684	-0.822047877827471	0.294993557425125	0.00190988638227889	0.00574450414953998
Tcp11l1	43.828732055667	-1.1082893716018	0.440296473826288	0.00191089303456364	0.00574599186331007
Gigyf1	113.355444935688	-0.856157072045026	0.310725256898018	0.00192955754381774	0.00580056114565301
Fam117a	15.0134193625791	-1.92893598373202	1.11945334212706	0.00193244238552189	0.00580767767818066
Kif20a	39.8733274713111	-1.11568807437686	0.445619476746688	0.00194118034221799	0.0058323763856413
Zfp267	102.50744401075	-0.671169826154696	0.232398853334841	0.00194449923714782	0.00584078437882035
Ubr2	419.898567992606	-0.472226171468198	0.157792661538745	0.0019455703560673	0.00584243792769261
Tgoln1	2590.78741133261	0.332980249129935	0.109442905188193	0.00194678211450695	0.00584294968948837
Nelfa	68.4210988272347	-0.831574378999365	0.299919857143698	0.00194660481272497	0.00584294968948837
Rnf114	623.538491275934	0.562139367314228	0.190929693011064	0.00198261128217964	0.00594889406647592
Atp1a3	548.960782208254	-0.430948145110606	0.143479926889856	0.00198419474671181	0.00595205384859661
Sema4a	741.791595030139	0.467554474631798	0.156458568033014	0.00198587402729415	0.00595549928762559
Fkbp1a	491.079196260542	0.401840070069699	0.133333478085017	0.00198837114499413	0.00596139486751913
Psma1	638.864047317375	0.400993037706467	0.133185308355687	0.0020099147825342	0.00602437598546975
Slc19a2	31.468991266022	-1.26957522711823	0.545099231449232	0.00201927009581799	0.00605080080514538
Tmem81	33.4517041380739	-1.05400032337349	0.412945621913827	0.0020229367109492	0.0060601697197736
Zfp1007	17.3661386251672	-1.92852030976573	1.13576749308146	0.00202413100165218	0.00606212919683499
Pdzd11	94.6240069132013	0.657849838722595	0.228162623632188	0.0020253383375144	0.0060641266871896
Aspm	18.1254186714459	-1.7996351936572	0.98544067120507	0.00202764408767904	0.00606941103012381
Snn	34.3058658975886	1.01089273255976	0.38961583656172	0.00203105875564889	0.00607801102823782
Srp72	908.650743993486	0.389016135359827	0.129168759977035	0.00203179869838782	0.00607860437038339
Rbmx2	33.280300037659	0.882940984789195	0.325618496256656	0.00205152070548495	0.00613597157701283
Sinhcaf	73.8064379567395	0.69751161139919	0.244453109726385	0.00205444393443342	0.00614194854820754
Mef2d	542.838218843464	-0.415017739820615	0.138391114859765	0.00205461369185271	0.00614194854820754
Vps11	201.520461144371	-0.706579026963383	0.248211198313652	0.0020585044116436	0.00615194048134872
Zfp729a	196.041380863222	-0.641018382912035	0.221967820537415	0.00206105205537696	0.00615791431454747
Zfp513	132.744771235109	0.70307491773274	0.246855951555988	0.00206427678140199	0.00616590738378843
Arhgap4	301.284477801449	-0.560462273499096	0.191210230342738	0.00207265939461528	0.00618929849025349
Gtf2e2	97.4571453525955	-0.856164383978217	0.313609051324414	0.00207941712684069	0.00620782628289606
Ifi202b	2.0411167614757	2.40076827140449	2.10249540266396	0.00208311805630105	0.00621722096484319
